time_key,system_key,team_key,target_resolution_hours,actual_resolution_hours,sla_breach_percentage
398,15,1,24.0,25.18,0.87
426,15,1,24.0,24.5,0.65
457,15,1,24.0,20.1,0.37
487,15,1,24.0,22.49,0.64
518,15,1,24.0,23.62,1.01
548,15,1,24.0,25.93,0.43
579,15,1,24.0,25.21,0.65
610,15,1,24.0,23.22,1.2
640,15,1,24.0,19.25,0.44
671,15,1,24.0,21.72,0.43
701,15,1,24.0,24.2,0.29
1,15,2,24.0,22.81,0.81
32,15,2,24.0,25.75,0.33
61,15,2,24.0,25.76,1.05
92,15,2,24.0,19.44,1.95
122,15,2,24.0,22.06,0.84
153,15,2,24.0,18.06,0.39
183,15,2,24.0,23.72,0.17
214,15,2,24.0,18.51,0.48
245,15,2,24.0,21.73,0.48
275,15,2,24.0,19.01,0.45
306,15,2,24.0,25.7,1.1
336,15,2,24.0,21.05,0.32
367,15,2,24.0,22.47,0.3
398,15,2,24.0,25.25,0.35
426,15,2,24.0,19.42,0.11
457,15,2,24.0,18.94,1.02
487,15,2,24.0,20.27,0.3
518,15,2,24.0,22.47,0.78
548,15,2,24.0,19.81,0.15
579,15,2,24.0,20.74,0.57
610,15,2,24.0,24.48,0.56
640,15,2,24.0,25.17,0.93
671,15,2,24.0,20.78,0.21
701,15,2,24.0,22.1,0.29
1,15,3,24.0,21.65,0.33
32,15,3,24.0,23.78,0.85
61,15,3,24.0,21.48,0.46
92,15,3,24.0,23.72,0.14
122,15,3,24.0,23.8,0.51
153,15,3,24.0,21.28,0.25
183,15,3,24.0,25.2,0.2
214,15,3,24.0,23.59,1.36
245,15,3,24.0,21.12,1.09
275,15,3,24.0,18.5,0.73
306,15,3,24.0,22.21,0.14
336,15,3,24.0,21.92,0.49
367,15,3,24.0,20.59,0.21
398,15,3,24.0,24.66,0.21
426,15,3,24.0,19.75,0.17
457,15,3,24.0,23.48,1.1
487,15,3,24.0,24.27,0.19
518,15,3,24.0,24.37,0.27
548,15,3,24.0,19.71,0.39
579,15,3,24.0,23.29,0.15
610,15,3,24.0,21.58,0.31
640,15,3,24.0,21.44,0.18
671,15,3,24.0,22.47,1.9
701,15,3,24.0,24.69,0.25
1,15,4,24.0,23.79,0.15
32,15,4,24.0,23.03,0.81
61,15,4,24.0,20.34,0.43
92,15,4,24.0,20.33,0.34
122,15,4,24.0,21.35,0.58
153,15,4,24.0,24.61,0.54
183,15,4,24.0,19.83,0.84
214,15,4,24.0,19.18,0.46
245,15,4,24.0,24.67,0.54
275,15,4,24.0,19.52,0.95
306,15,4,24.0,24.18,0.46
336,15,4,24.0,25.05,0.85
367,15,4,24.0,19.43,1.0
398,15,4,24.0,25.61,1.06
426,15,4,24.0,20.58,1.11
457,15,4,24.0,19.34,0.89
487,15,4,24.0,20.03,0.97
518,15,4,24.0,21.8,0.46
548,15,4,24.0,21.11,0.95
579,15,4,24.0,20.51,0.75
610,15,4,24.0,21.21,1.09
640,15,4,24.0,20.38,1.17
671,15,4,24.0,23.38,0.31
701,15,4,24.0,23.3,0.23
1,15,5,24.0,21.08,0.37
32,15,5,24.0,19.69,0.71
61,15,5,24.0,25.49,0.13
92,15,5,24.0,25.7,0.73
122,15,5,24.0,19.47,0.18
153,15,5,24.0,22.85,1.25
183,15,5,24.0,19.79,0.57
214,15,5,24.0,18.71,0.13
245,15,5,24.0,19.31,1.23
275,15,5,24.0,24.84,0.12
306,15,5,24.0,25.97,0.26
336,15,5,24.0,21.08,0.77
367,15,5,24.0,25.21,0.81
398,15,5,24.0,20.2,0.67
426,15,5,24.0,22.24,0.94
457,15,5,24.0,21.43,0.4
487,15,5,24.0,20.7,1.56
518,15,5,24.0,25.69,1.03
548,15,5,24.0,25.86,1.13
579,15,5,24.0,18.84,0.62
610,15,5,24.0,20.7,0.64
640,15,5,24.0,25.97,0.12
671,15,5,24.0,19.06,0.4
701,15,5,24.0,20.26,0.3
1,15,6,24.0,19.27,0.38
32,15,6,24.0,18.98,0.21
61,15,6,24.0,20.57,0.17
92,15,6,24.0,22.74,0.16
122,15,6,24.0,19.65,0.35
153,15,6,24.0,24.58,0.49
183,15,6,24.0,24.26,0.12
214,15,6,24.0,24.77,0.25
245,15,6,24.0,22.78,0.19
275,15,6,24.0,25.81,0.64
306,15,6,24.0,18.69,0.97
336,15,6,24.0,24.58,1.18
367,15,6,24.0,21.14,0.38
398,15,6,24.0,21.96,0.43
426,15,6,24.0,24.24,0.4
457,15,6,24.0,18.76,0.2
487,15,6,24.0,25.82,1.23
518,15,6,24.0,20.58,1.0
548,15,6,24.0,19.54,0.35
579,15,6,24.0,22.23,0.16
610,15,6,24.0,21.75,0.32
640,15,6,24.0,21.53,0.11
671,15,6,24.0,19.5,0.27
701,15,6,24.0,21.05,0.45
1,15,7,24.0,21.58,0.46
32,15,7,24.0,24.44,0.17
61,15,7,24.0,19.12,0.27
92,15,7,24.0,22.97,0.23
122,15,7,24.0,22.74,0.38
153,15,7,24.0,24.88,0.67
183,15,7,24.0,22.24,0.27
214,15,7,24.0,24.16,1.71
245,15,7,24.0,21.38,0.35
275,15,7,24.0,24.01,0.51
306,15,7,24.0,25.09,0.27
336,15,7,24.0,19.44,0.37
367,15,7,24.0,24.39,0.27
398,15,7,24.0,20.3,0.34
426,15,7,24.0,25.6,0.27
457,15,7,24.0,18.97,0.28
487,15,7,24.0,22.05,0.22
518,15,7,24.0,22.22,0.36
548,15,7,24.0,24.7,0.17
579,15,7,24.0,18.33,0.87
610,15,7,24.0,22.09,0.31
640,15,7,24.0,18.3,0.35
671,15,7,24.0,21.66,1.78
701,15,7,24.0,18.99,0.38
1,15,8,24.0,18.22,1.43
32,15,8,24.0,24.97,0.78
61,15,8,24.0,22.63,0.18
92,15,8,24.0,18.94,0.18
122,15,8,24.0,25.13,0.33
153,15,8,24.0,24.06,0.14
183,15,8,24.0,20.44,0.27
214,15,8,24.0,25.78,1.03
245,15,8,24.0,20.4,1.08
275,15,8,24.0,19.15,1.09
306,15,8,24.0,22.01,0.75
336,15,8,24.0,19.42,0.31
367,15,8,24.0,21.7,0.49
398,15,8,24.0,19.33,0.14
426,15,8,24.0,25.74,0.18
457,15,8,24.0,21.49,0.59
487,15,8,24.0,22.74,0.21
518,15,8,24.0,24.98,0.13
548,15,8,24.0,23.31,0.29
579,15,8,24.0,19.53,0.37
610,15,8,24.0,21.86,0.32
640,15,8,24.0,23.11,0.35
671,15,8,24.0,18.1,0.71
701,15,8,24.0,24.39,0.4
1,15,9,24.0,20.84,0.89
32,15,9,24.0,20.17,0.12
61,15,9,24.0,21.85,0.23
92,15,9,24.0,24.37,0.39
122,15,9,24.0,22.63,1.16
153,15,9,24.0,25.23,0.82
183,15,9,24.0,23.72,0.76
214,15,9,24.0,22.17,0.78
245,15,9,24.0,19.22,0.64
275,15,9,24.0,19.07,0.83
306,15,9,24.0,22.45,0.31
336,15,9,24.0,21.07,0.57
367,15,9,24.0,20.6,0.17
398,15,9,24.0,19.0,1.03
426,15,9,24.0,23.24,0.28
457,15,9,24.0,19.62,0.29
487,15,9,24.0,19.31,0.49
518,15,9,24.0,20.99,0.4
548,15,9,24.0,21.42,0.26
579,15,9,24.0,23.04,1.06
610,15,9,24.0,24.27,0.18
640,15,9,24.0,25.43,0.99
671,15,9,24.0,24.43,1.05
701,15,9,24.0,21.31,1.08
1,15,10,24.0,21.85,0.25
32,15,10,24.0,19.66,0.52
61,15,10,24.0,23.33,1.37
92,15,10,24.0,22.88,1.36
122,15,10,24.0,19.03,0.23
153,15,10,24.0,19.09,0.3
183,15,10,24.0,21.63,1.36
214,15,10,24.0,22.54,0.15
245,15,10,24.0,23.56,0.33
275,15,10,24.0,24.05,1.67
306,15,10,24.0,22.4,0.45
336,15,10,24.0,19.38,1.28
367,15,10,24.0,20.54,0.33
398,15,10,24.0,22.4,0.3
426,15,10,24.0,23.28,0.42
457,15,10,24.0,23.66,0.79
487,15,10,24.0,22.83,0.47
518,15,10,24.0,19.46,0.53
548,15,10,24.0,23.5,0.55
579,15,10,24.0,23.2,0.41
610,15,10,24.0,20.18,0.15
640,15,10,24.0,25.19,0.54
671,15,10,24.0,20.04,0.57
701,15,10,24.0,18.56,0.33
1,16,1,24.0,18.51,0.81
32,16,1,24.0,25.39,0.14
61,16,1,24.0,19.19,0.21
92,16,1,24.0,22.1,0.92
122,16,1,24.0,20.74,0.39
153,16,1,24.0,21.9,0.79
183,16,1,24.0,18.19,0.57
214,16,1,24.0,19.37,0.21
245,16,1,24.0,19.3,0.14
275,16,1,24.0,22.54,0.17
306,16,1,24.0,18.35,0.3
336,16,1,24.0,23.8,0.39
367,16,1,24.0,18.35,0.3
398,16,1,24.0,24.5,0.89
426,16,1,24.0,19.15,1.1
457,16,1,24.0,21.64,0.27
487,16,1,24.0,25.92,0.18
518,16,1,24.0,23.74,0.51
548,16,1,24.0,23.68,0.42
579,16,1,24.0,24.87,0.12
610,16,1,24.0,20.83,0.33
640,16,1,24.0,19.58,1.06
671,16,1,24.0,20.11,0.13
701,16,1,24.0,24.2,1.28
1,16,2,24.0,21.83,0.24
32,16,2,24.0,24.31,0.29
61,16,2,24.0,24.71,0.25
92,16,2,24.0,21.77,0.76
122,16,2,24.0,24.03,0.72
153,16,2,24.0,22.57,0.47
183,16,2,24.0,18.96,0.24
214,16,2,24.0,23.69,0.85
245,16,2,24.0,19.5,0.8
275,16,2,24.0,23.99,0.22
306,16,2,24.0,18.41,0.1
336,16,2,24.0,18.77,0.49
367,16,2,24.0,18.91,1.16
398,16,2,24.0,23.96,0.27
426,16,2,24.0,25.11,1.7
457,16,2,24.0,20.49,1.28
487,16,2,24.0,25.7,0.58
518,16,2,24.0,21.7,0.79
548,16,2,24.0,24.58,0.5
579,16,2,24.0,23.96,0.59
610,16,2,24.0,25.36,0.11
640,16,2,24.0,25.47,0.62
671,16,2,24.0,18.02,0.74
701,16,2,24.0,22.39,1.01
1,16,3,24.0,18.81,0.86
32,16,3,24.0,25.86,0.13
61,16,3,24.0,21.73,0.11
92,16,3,24.0,22.29,0.17
122,16,3,24.0,20.7,0.47
153,16,3,24.0,18.05,2.52
183,16,3,24.0,18.67,0.23
214,16,3,24.0,19.9,0.24
245,16,3,24.0,21.71,0.6
275,16,3,24.0,20.67,0.46
306,16,3,24.0,22.34,1.06
336,16,3,24.0,25.51,0.35
367,16,3,24.0,22.65,0.51
398,16,3,24.0,25.81,0.51
426,16,3,24.0,24.23,0.35
457,16,3,24.0,24.85,0.89
487,16,3,24.0,23.69,0.14
518,16,3,24.0,21.47,0.14
548,16,3,24.0,18.69,0.58
579,16,3,24.0,24.07,0.27
610,16,3,24.0,23.85,0.13
640,16,3,24.0,24.17,0.48
671,16,3,24.0,22.29,1.01
701,16,3,24.0,19.23,1.04
1,16,4,24.0,21.35,0.15
32,16,4,24.0,19.5,0.25
61,16,4,24.0,23.0,0.13
92,16,4,24.0,22.84,0.48
122,16,4,24.0,18.34,0.17
153,16,4,24.0,19.83,0.26
183,16,4,24.0,19.6,0.37
214,16,4,24.0,23.93,0.47
245,16,4,24.0,18.02,2.24
275,16,4,24.0,23.55,0.25
306,16,4,24.0,21.05,0.75
336,16,4,24.0,20.87,1.29
367,16,4,24.0,18.69,0.57
398,16,4,24.0,25.7,0.36
426,16,4,24.0,23.88,0.76
457,16,4,24.0,23.75,0.11
487,16,4,24.0,22.66,0.25
518,16,4,24.0,24.5,0.13
548,16,4,24.0,23.9,0.52
579,16,4,24.0,21.77,0.18
610,16,4,24.0,23.45,1.33
640,16,4,24.0,20.42,2.44
671,16,4,24.0,19.29,0.14
701,16,4,24.0,24.27,0.88
1,16,5,24.0,20.07,0.41
32,16,5,24.0,18.63,0.11
61,16,5,24.0,20.65,0.25
92,16,5,24.0,24.58,1.68
122,16,5,24.0,21.74,0.26
153,16,5,24.0,23.62,1.31
183,16,5,24.0,21.86,1.06
214,16,5,24.0,18.68,0.26
245,16,5,24.0,25.61,0.64
275,16,5,24.0,18.91,0.81
306,16,5,24.0,18.78,1.42
336,16,5,24.0,19.56,0.96
367,16,5,24.0,20.72,0.23
398,16,5,24.0,25.67,0.98
426,16,5,24.0,20.37,0.14
457,16,5,24.0,23.96,1.96
487,16,5,24.0,19.3,0.21
518,16,5,24.0,20.29,1.02
548,16,5,24.0,24.98,0.68
579,16,5,24.0,21.23,0.2
610,16,5,24.0,23.36,0.37
640,16,5,24.0,23.89,1.36
671,16,5,24.0,25.39,2.01
701,16,5,24.0,25.31,0.71
1,16,6,24.0,19.23,1.0
32,16,6,24.0,24.13,0.4
61,16,6,24.0,23.36,1.03
92,16,6,24.0,20.49,0.56
122,16,6,24.0,25.26,0.89
153,16,6,24.0,23.18,0.32
183,16,6,24.0,19.71,0.4
214,16,6,24.0,24.38,0.12
245,16,6,24.0,24.05,0.53
275,16,6,24.0,25.31,0.1
306,16,6,24.0,21.3,1.16
336,16,6,24.0,24.13,0.13
367,16,6,24.0,20.27,0.59
398,16,6,24.0,18.25,0.57
426,16,6,24.0,19.63,0.17
457,16,6,24.0,24.94,0.57
487,16,6,24.0,18.25,0.52
518,16,6,24.0,22.49,0.13
548,16,6,24.0,21.09,0.57
579,16,6,24.0,21.38,0.3
610,16,6,24.0,22.78,0.97
640,16,6,24.0,24.47,0.34
671,16,6,24.0,23.46,0.53
701,16,6,24.0,21.05,0.2
1,16,7,24.0,19.07,0.65
32,16,7,24.0,20.68,0.11
61,16,7,24.0,21.06,0.93
92,16,7,24.0,21.29,0.96
122,16,7,24.0,24.5,0.35
153,16,7,24.0,19.58,0.33
183,16,7,24.0,18.23,0.77
214,16,7,24.0,21.19,1.16
245,16,7,24.0,21.81,1.55
275,16,7,24.0,22.8,0.13
306,16,7,24.0,24.94,0.37
336,16,7,24.0,23.46,0.51
367,16,7,24.0,21.67,0.81
398,16,7,24.0,19.89,0.41
426,16,7,24.0,22.57,0.39
457,16,7,24.0,23.5,0.77
487,16,7,24.0,19.92,0.13
518,16,7,24.0,24.84,0.18
548,16,7,24.0,23.02,0.21
579,16,7,24.0,20.74,0.25
610,16,7,24.0,24.51,0.25
640,16,7,24.0,24.13,0.52
671,16,7,24.0,18.16,0.63
701,16,7,24.0,24.18,0.21
1,16,8,24.0,18.0,0.24
32,16,8,24.0,24.94,0.16
61,16,8,24.0,23.53,0.68
92,16,8,24.0,23.1,0.2
122,16,8,24.0,23.07,0.28
153,16,8,24.0,23.64,0.23
183,16,8,24.0,22.84,1.07
214,16,8,24.0,20.03,0.35
245,16,8,24.0,21.48,0.93
275,16,8,24.0,22.93,0.49
306,16,8,24.0,18.26,0.7
336,16,8,24.0,19.84,0.53
367,16,8,24.0,18.83,0.39
398,16,8,24.0,20.96,0.11
426,16,8,24.0,21.49,0.37
457,16,8,24.0,19.04,1.23
487,16,8,24.0,18.77,0.18
518,16,8,24.0,24.59,1.09
548,16,8,24.0,20.57,0.91
579,16,8,24.0,21.48,0.25
610,16,8,24.0,18.56,0.34
640,16,8,24.0,19.86,0.19
671,16,8,24.0,19.44,0.68
701,16,8,24.0,25.62,0.4
1,16,9,24.0,22.51,0.32
32,16,9,24.0,22.8,0.75
61,16,9,24.0,24.23,0.56
92,16,9,24.0,19.22,0.56
122,16,9,24.0,18.73,0.34
153,16,9,24.0,21.49,0.31
183,16,9,24.0,22.63,0.82
214,16,9,24.0,21.47,0.76
245,16,9,24.0,25.92,0.57
275,16,9,24.0,21.76,0.52
306,16,9,24.0,20.1,0.13
336,16,9,24.0,19.19,0.29
367,16,9,24.0,18.5,0.93
398,16,9,24.0,22.25,0.62
426,16,9,24.0,23.17,0.32
457,16,9,24.0,22.92,0.38
487,16,9,24.0,25.38,0.55
518,16,9,24.0,20.64,0.41
548,16,9,24.0,22.38,0.76
579,16,9,24.0,25.2,1.74
610,16,9,24.0,25.45,0.85
640,16,9,24.0,23.2,0.57
671,16,9,24.0,21.86,0.59
701,16,9,24.0,23.16,1.07
1,16,10,24.0,21.37,0.59
32,16,10,24.0,25.47,0.87
61,16,10,24.0,23.57,0.18
92,16,10,24.0,21.35,0.89
122,16,10,24.0,20.54,1.23
153,16,10,24.0,23.48,0.2
183,16,10,24.0,22.15,0.26
214,16,10,24.0,24.29,0.59
245,16,10,24.0,18.04,0.32
275,16,10,24.0,20.37,0.33
306,16,10,24.0,20.36,0.47
336,16,10,24.0,18.19,0.71
367,16,10,24.0,23.03,0.12
398,16,10,24.0,19.16,0.33
426,16,10,24.0,25.5,0.13
457,16,10,24.0,25.98,0.29
487,16,10,24.0,18.81,0.18
518,16,10,24.0,22.51,0.35
548,16,10,24.0,22.66,0.9
579,16,10,24.0,24.45,1.25
610,16,10,24.0,22.75,1.04
640,16,10,24.0,18.48,0.71
671,16,10,24.0,24.2,0.24
701,16,10,24.0,20.93,0.39
1,17,1,24.0,19.81,0.12
32,17,1,24.0,19.01,0.63
61,17,1,24.0,22.49,0.49
92,17,1,24.0,21.99,0.15
122,17,1,24.0,23.24,0.1
153,17,1,24.0,23.44,1.91
183,17,1,24.0,23.89,0.17
214,17,1,24.0,21.17,0.44
245,17,1,24.0,23.03,0.63
275,17,1,24.0,18.32,0.33
306,17,1,24.0,23.41,1.04
336,17,1,24.0,20.48,0.5
367,17,1,24.0,25.16,0.55
398,17,1,24.0,18.6,0.42
426,17,1,24.0,20.25,1.33
457,17,1,24.0,25.14,0.81
487,17,1,24.0,18.65,0.23
518,17,1,24.0,25.84,0.26
548,17,1,24.0,23.22,1.56
579,17,1,24.0,21.9,0.12
610,17,1,24.0,19.05,1.04
640,17,1,24.0,22.15,0.14
671,17,1,24.0,20.66,0.42
701,17,1,24.0,23.31,0.34
1,17,2,24.0,21.46,0.36
32,17,2,24.0,18.81,0.31
61,17,2,24.0,24.41,0.35
92,17,2,24.0,21.78,0.24
122,17,2,24.0,22.35,0.19
153,17,2,24.0,22.57,0.19
183,17,2,24.0,22.86,2.0
214,17,2,24.0,18.47,0.39
245,17,2,24.0,18.68,0.32
275,17,2,24.0,19.65,0.21
306,17,2,24.0,19.62,0.19
336,17,2,24.0,18.2,0.76
367,17,2,24.0,20.88,0.31
398,17,2,24.0,24.68,0.28
426,17,2,24.0,25.94,0.14
457,17,2,24.0,18.11,0.39
487,17,2,24.0,20.19,0.18
518,17,2,24.0,24.2,0.93
548,17,2,24.0,22.48,0.36
579,17,2,24.0,25.62,0.31
610,17,2,24.0,24.56,1.46
640,17,2,24.0,25.25,0.64
671,17,2,24.0,25.49,0.49
701,17,2,24.0,18.02,0.34
1,17,3,24.0,19.8,0.1
32,17,3,24.0,21.1,0.83
61,17,3,24.0,22.7,0.32
92,17,3,24.0,21.41,1.12
122,17,3,24.0,21.61,0.37
153,17,3,24.0,23.09,0.26
183,17,3,24.0,25.85,0.49
214,17,3,24.0,20.88,0.59
245,17,3,24.0,24.26,0.24
275,17,3,24.0,19.83,0.12
306,17,3,24.0,21.24,1.49
336,17,3,24.0,20.85,0.29
367,17,3,24.0,23.08,0.27
398,17,3,24.0,18.77,1.09
426,17,3,24.0,19.86,1.44
457,17,3,24.0,25.9,0.12
487,17,3,24.0,21.68,0.37
518,17,3,24.0,18.63,0.12
548,17,3,24.0,24.78,0.73
579,17,3,24.0,23.82,0.29
610,17,3,24.0,21.53,0.98
640,17,3,24.0,23.85,0.66
671,17,3,24.0,23.01,0.71
701,17,3,24.0,25.15,0.79
1,17,4,24.0,19.24,0.93
32,17,4,24.0,20.54,0.49
61,17,4,24.0,23.85,1.84
92,17,4,24.0,22.95,0.42
122,17,4,24.0,22.34,0.32
153,17,4,24.0,24.85,0.56
183,17,4,24.0,20.59,1.2
214,17,4,24.0,22.73,0.57
245,17,4,24.0,23.9,0.39
275,17,4,24.0,23.59,0.15
306,17,4,24.0,22.08,1.03
336,17,4,24.0,22.07,0.56
367,17,4,24.0,21.77,0.26
398,17,4,24.0,23.48,0.29
426,17,4,24.0,19.05,0.2
457,17,4,24.0,25.03,0.2
487,17,4,24.0,18.23,2.19
518,17,4,24.0,18.85,0.4
548,17,4,24.0,24.64,0.62
579,17,4,24.0,19.49,0.86
610,17,4,24.0,25.22,0.31
640,17,4,24.0,25.66,0.18
671,17,4,24.0,23.52,0.35
701,17,4,24.0,22.1,0.98
1,17,5,24.0,18.05,0.46
32,17,5,24.0,18.53,0.26
61,17,5,24.0,21.02,1.66
92,17,5,24.0,19.45,0.29
122,17,5,24.0,22.61,2.33
153,17,5,24.0,25.67,0.14
183,17,5,24.0,23.42,0.16
214,17,5,24.0,24.55,0.39
245,17,5,24.0,21.62,0.37
275,17,5,24.0,21.83,0.13
306,17,5,24.0,21.49,1.02
336,17,5,24.0,20.15,0.6
367,17,5,24.0,21.45,0.39
398,17,5,24.0,23.77,0.12
426,17,5,24.0,24.86,0.59
457,17,5,24.0,25.63,0.13
487,17,5,24.0,18.98,0.15
518,17,5,24.0,18.67,0.52
548,17,5,24.0,24.63,0.2
579,17,5,24.0,25.81,0.3
610,17,5,24.0,18.71,0.31
640,17,5,24.0,22.85,0.89
671,17,5,24.0,24.95,0.17
701,17,5,24.0,19.02,0.89
1,17,6,24.0,18.95,0.58
32,17,6,24.0,23.67,0.26
61,17,6,24.0,22.82,0.17
92,17,6,24.0,18.7,0.25
122,17,6,24.0,18.47,0.16
153,17,6,24.0,24.35,0.49
183,17,6,24.0,21.01,0.23
214,17,6,24.0,24.16,0.39
245,17,6,24.0,23.42,1.1
275,17,6,24.0,22.92,1.19
306,17,6,24.0,22.59,0.27
336,17,6,24.0,19.37,0.15
367,17,6,24.0,19.21,0.34
398,17,6,24.0,20.11,0.38
426,17,6,24.0,18.9,0.68
457,17,6,24.0,23.95,0.62
487,17,6,24.0,22.51,0.22
518,17,6,24.0,23.65,0.14
548,17,6,24.0,23.6,0.17
579,17,6,24.0,25.33,1.07
610,17,6,24.0,21.64,0.11
640,17,6,24.0,24.94,1.2
671,17,6,24.0,21.96,0.2
701,17,6,24.0,22.45,0.24
1,17,7,24.0,24.43,0.28
32,17,7,24.0,24.23,0.14
61,17,7,24.0,20.93,0.46
92,17,7,24.0,26.0,0.17
122,17,7,24.0,20.43,2.78
153,17,7,24.0,23.31,1.49
183,17,7,24.0,22.68,0.35
214,17,7,24.0,25.26,0.29
245,17,7,24.0,25.0,1.27
275,17,7,24.0,19.82,0.88
306,17,7,24.0,18.06,0.67
336,17,7,24.0,24.28,0.13
367,17,7,24.0,21.29,0.5
398,17,7,24.0,20.92,0.64
426,17,7,24.0,22.75,0.44
457,17,7,24.0,23.62,0.9
487,17,7,24.0,22.51,1.79
518,17,7,24.0,19.24,0.4
548,17,7,24.0,25.95,0.11
579,17,7,24.0,21.28,0.25
610,17,7,24.0,18.84,0.27
640,17,7,24.0,23.97,0.34
671,17,7,24.0,21.15,0.24
701,17,7,24.0,24.85,0.19
1,17,8,24.0,24.25,0.44
32,17,8,24.0,22.52,1.18
61,17,8,24.0,23.24,1.24
92,17,8,24.0,20.54,0.46
122,17,8,24.0,24.66,0.26
153,17,8,24.0,23.13,0.26
183,17,8,24.0,19.78,0.63
214,17,8,24.0,19.9,0.74
245,17,8,24.0,23.24,0.16
275,17,8,24.0,21.24,0.83
306,17,8,24.0,19.26,1.4
336,17,8,24.0,25.57,0.75
367,17,8,24.0,19.83,0.56
398,17,8,24.0,24.23,0.22
426,17,8,24.0,20.4,0.17
457,17,8,24.0,19.82,0.43
487,17,8,24.0,22.59,0.61
518,17,8,24.0,25.97,1.07
548,17,8,24.0,24.44,0.24
579,17,8,24.0,25.34,0.28
610,17,8,24.0,18.39,0.49
640,17,8,24.0,23.04,0.16
671,17,8,24.0,19.25,0.98
701,17,8,24.0,24.49,0.47
1,17,9,24.0,25.24,0.17
32,17,9,24.0,20.23,0.43
61,17,9,24.0,23.62,0.33
92,17,9,24.0,21.03,0.36
122,17,9,24.0,22.5,0.4
153,17,9,24.0,23.43,0.3
183,17,9,24.0,20.27,0.94
214,17,9,24.0,21.95,0.42
245,17,9,24.0,25.99,0.13
275,17,9,24.0,23.05,0.22
306,17,9,24.0,21.66,1.19
336,17,9,24.0,21.5,0.27
367,17,9,24.0,18.34,0.24
398,17,9,24.0,21.19,0.94
426,17,9,24.0,22.69,0.83
457,17,9,24.0,21.33,0.33
487,17,9,24.0,25.84,1.72
518,17,9,24.0,22.21,0.99
548,17,9,24.0,25.12,0.31
579,17,9,24.0,21.42,1.03
610,17,9,24.0,20.26,0.19
640,17,9,24.0,18.51,0.23
671,17,9,24.0,22.91,0.44
701,17,9,24.0,25.81,0.58
1,17,10,24.0,25.16,0.18
32,17,10,24.0,23.33,1.14
61,17,10,24.0,18.11,0.95
92,17,10,24.0,24.55,0.42
122,17,10,24.0,22.06,0.49
153,17,10,24.0,19.92,1.19
183,17,10,24.0,20.04,0.32
214,17,10,24.0,18.83,0.15
245,17,10,24.0,22.4,2.6
275,17,10,24.0,25.84,0.35
306,17,10,24.0,24.03,1.44
336,17,10,24.0,19.04,0.5
367,17,10,24.0,25.23,0.76
398,17,10,24.0,23.98,1.23
426,17,10,24.0,19.46,0.28
457,17,10,24.0,18.72,0.24
487,17,10,24.0,18.94,0.55
518,17,10,24.0,24.37,0.45
548,17,10,24.0,22.2,1.82
579,17,10,24.0,22.48,0.16
610,17,10,24.0,22.51,1.93
640,17,10,24.0,18.12,0.96
671,17,10,24.0,20.75,0.3
701,17,10,24.0,23.47,0.56
1,18,1,24.0,21.06,0.5
32,18,1,24.0,20.9,0.31
61,18,1,24.0,20.9,0.2
92,18,1,24.0,20.42,0.56
122,18,1,24.0,20.08,1.09
153,18,1,24.0,20.22,0.31
183,18,1,24.0,25.44,0.19
214,18,1,24.0,21.49,0.13
245,18,1,24.0,22.43,0.61
275,18,1,24.0,23.01,2.16
306,18,1,24.0,21.23,0.4
336,18,1,24.0,19.01,1.21
367,18,1,24.0,23.51,0.74
398,18,1,24.0,22.27,0.16
426,18,1,24.0,18.75,0.11
457,18,1,24.0,23.71,0.62
487,18,1,24.0,24.33,1.49
518,18,1,24.0,22.46,0.61
548,18,1,24.0,18.57,0.12
579,18,1,24.0,24.08,0.79
610,18,1,24.0,22.89,0.48
640,18,1,24.0,18.93,0.36
671,18,1,24.0,19.97,0.26
701,18,1,24.0,24.92,0.21
1,18,2,24.0,20.57,0.48
32,18,2,24.0,19.69,0.21
61,18,2,24.0,24.19,0.17
92,18,2,24.0,22.69,0.38
122,18,2,24.0,22.71,1.47
153,18,2,24.0,24.8,0.66
183,18,2,24.0,20.16,0.9
214,18,2,24.0,25.24,0.51
245,18,2,24.0,23.35,0.21
275,18,2,24.0,24.67,0.82
306,18,2,24.0,18.64,1.03
336,18,2,24.0,20.11,0.66
367,18,2,24.0,24.93,0.29
398,18,2,24.0,25.28,0.41
426,18,2,24.0,19.66,1.04
457,18,2,24.0,24.37,1.19
487,18,2,24.0,20.67,0.63
518,18,2,24.0,18.37,0.22
548,18,2,24.0,20.98,0.12
579,18,2,24.0,20.78,0.24
610,18,2,24.0,24.65,0.56
640,18,2,24.0,24.82,0.67
671,18,2,24.0,24.6,0.63
701,18,2,24.0,22.51,0.15
1,18,3,24.0,25.14,0.27
32,18,3,24.0,18.96,0.38
61,18,3,24.0,22.36,0.19
92,18,3,24.0,25.87,1.17
122,18,3,24.0,20.92,0.21
153,18,3,24.0,19.83,0.52
183,18,3,24.0,20.69,0.26
214,18,3,24.0,18.69,0.41
245,18,3,24.0,21.96,0.35
275,18,3,24.0,22.27,0.12
306,18,3,24.0,24.56,0.38
336,18,3,24.0,21.57,0.19
367,18,3,24.0,23.31,1.24
398,18,3,24.0,20.2,0.27
426,18,3,24.0,23.85,1.28
457,18,3,24.0,22.96,0.9
487,18,3,24.0,21.69,0.72
518,18,3,24.0,22.33,0.24
548,18,3,24.0,22.2,0.41
579,18,3,24.0,20.52,0.14
