asset_key,asset_id,system_key,team_key,purchase_date,lifecycle,utilisation
1636,ASSET_79B060E2,35,8,2024-12-10,Midlife,78.93
1637,ASSET_FECE5E1F,11,3,2020-09-04,Midlife,94.27
1638,ASSET_D96270F4,33,2,2021-03-19,New,58.41
1639,ASSET_4FE6152C,50,7,2025-09-03,New,69.28
1640,ASSET_8FAF6091,43,3,2021-12-21,End-of-life,66.89
1641,ASSET_85EDBDC0,21,8,2021-08-04,New,36.69
1642,ASSET_7B48899C,21,4,2022-04-25,Midlife,32.31
1643,ASSET_98E425BE,45,9,2025-03-11,New,45.26
1644,ASSET_39BB778D,42,1,2025-10-26,End-of-life,87.28
1645,ASSET_FD48401A,1,4,2025-03-01,Midlife,86.66
1646,ASSET_2EEBBBB8,35,1,2020-11-03,New,30.93
1647,ASSET_45AB7867,4,5,2021-06-23,New,69.49
1648,ASSET_D8FFCCFC,37,4,2021-03-16,New,57.75
1649,ASSET_7C04E536,47,2,2024-11-18,New,35.65
1650,ASSET_5BF3AB16,14,6,2020-10-24,New,31.61
1651,ASSET_0340ED12,47,8,2023-10-18,New,54.48
1652,ASSET_85ED785F,2,2,2025-04-06,End-of-life,50.03
1653,ASSET_EA7A7CDC,32,10,2020-12-19,Midlife,90.56
1654,ASSET_B910BBC7,27,2,2023-05-16,End-of-life,77.53
1655,ASSET_4D53551E,23,3,2025-05-27,Midlife,81.48
1656,ASSET_25AA361C,37,8,2020-09-26,End-of-life,63.12
1657,ASSET_91BED088,1,4,2023-02-05,End-of-life,52.73
1658,ASSET_E4466312,18,1,2025-09-12,Midlife,31.06
1659,ASSET_60E2D171,49,10,2023-04-08,End-of-life,48.0
1660,ASSET_FC9E23AD,29,4,2025-04-06,New,92.6
1661,ASSET_AD1BC8F3,23,4,2025-07-14,New,93.26
1662,ASSET_D7CBE1A2,47,6,2022-03-01,Midlife,86.71
1663,ASSET_D328B162,9,4,2023-03-18,Midlife,32.54
1664,ASSET_0797655B,34,5,2025-08-07,End-of-life,64.62
1665,ASSET_61AAEBDA,33,10,2025-05-12,New,39.94
1666,ASSET_96862584,3,10,2021-02-25,End-of-life,89.03
1667,ASSET_DCEF6594,44,10,2022-05-25,Midlife,75.2
1668,ASSET_0474B25B,9,7,2024-10-13,New,39.72
1669,ASSET_47A4A8F3,44,1,2025-01-19,New,85.98
1670,ASSET_070357C4,3,5,2023-03-28,New,74.4
1671,ASSET_31AF6791,22,5,2023-01-01,Midlife,85.39
1672,ASSET_09A40E23,32,1,2023-11-15,End-of-life,46.62
1673,ASSET_07A0F3B7,17,5,2021-03-02,Midlife,49.59
1674,ASSET_C71F0C97,9,9,2025-01-01,New,57.27
1675,ASSET_5AEDEAB0,14,1,2023-03-31,End-of-life,84.82
1676,ASSET_BF24DC09,41,6,2022-03-07,Midlife,67.95
1677,ASSET_5B127FAC,32,10,2023-08-13,New,33.92
1678,ASSET_CE3EBCC6,46,10,2023-06-01,Midlife,94.34
1679,ASSET_F191850D,14,9,2021-06-26,New,35.47
1680,ASSET_B7B4F81B,36,8,2020-10-14,Midlife,92.83
1681,ASSET_600E5F88,31,6,2024-04-06,Midlife,76.79
1682,ASSET_405740B1,28,4,2022-09-13,End-of-life,68.57
1683,ASSET_E95E146A,8,4,2024-11-06,Midlife,69.05
1684,ASSET_D9542810,7,9,2022-06-13,New,52.31
1685,ASSET_9150D816,47,2,2022-03-03,Midlife,83.83
1686,ASSET_C9DDAC82,21,10,2025-10-04,End-of-life,36.32
1687,ASSET_88D25D6E,11,8,2021-02-18,End-of-life,69.22
1688,ASSET_02F3516D,29,1,2020-08-13,New,67.31
1689,ASSET_256FD353,14,7,2020-08-20,Midlife,86.51
1690,ASSET_B4881402,29,3,2020-12-31,End-of-life,70.56
1691,ASSET_44AA8EE1,43,2,2025-10-31,End-of-life,57.85
1692,ASSET_D7C35509,11,3,2024-07-29,End-of-life,76.63
1693,ASSET_10DB8C0E,37,3,2025-12-16,New,69.38
1694,ASSET_27540894,26,2,2022-01-02,New,88.61
1695,ASSET_F00985E5,1,10,2020-12-15,End-of-life,91.82
1696,ASSET_92B780B0,28,2,2024-04-19,New,91.7
1697,ASSET_55C52CF2,7,10,2021-07-06,Midlife,58.42
1698,ASSET_DD40BBFA,12,6,2024-02-01,End-of-life,72.92
1699,ASSET_B958A70B,26,8,2025-09-15,Midlife,47.0
1700,ASSET_9BF2A4B1,34,3,2023-01-02,New,81.59
1701,ASSET_1E06E89F,42,3,2023-06-24,New,50.91
1702,ASSET_1BA2D618,18,6,2023-08-30,End-of-life,87.07
1703,ASSET_7DBA9247,23,4,2025-12-05,New,34.58
1704,ASSET_AF4B9C67,49,1,2021-06-19,Midlife,54.5
1705,ASSET_8A3BF25A,14,4,2023-07-02,New,87.61
1706,ASSET_0E2067B9,16,7,2025-09-24,New,63.02
1707,ASSET_3E6BA796,50,2,2022-12-02,New,58.36
1708,ASSET_D85A9802,11,7,2022-08-28,New,39.0
1709,ASSET_418EA0FF,27,10,2021-06-27,New,54.42
1710,ASSET_4F3E84C3,19,7,2024-08-11,End-of-life,69.21
1711,ASSET_CE36EAF4,33,10,2024-12-16,Midlife,74.89
1712,ASSET_E1CF3C71,5,2,2021-11-11,End-of-life,82.0
1713,ASSET_33B77C4C,15,1,2023-03-22,End-of-life,76.31
1714,ASSET_30AA14DB,40,9,2023-06-05,Midlife,76.99
1715,ASSET_54E80782,48,1,2021-08-27,New,42.43
1716,ASSET_25D3C628,20,8,2021-02-26,End-of-life,53.04
1717,ASSET_C17B1D0A,7,7,2022-11-16,Midlife,80.99
1718,ASSET_30F26C2B,26,7,2025-09-30,Midlife,65.07
1719,ASSET_002FBCA6,44,2,2024-08-22,Midlife,87.73
1720,ASSET_DBFAED35,28,3,2025-12-22,Midlife,54.29
1721,ASSET_3E13EF7A,29,1,2024-03-04,Midlife,77.69
1722,ASSET_5ADB3CC2,44,7,2023-10-05,Midlife,53.58
1723,ASSET_ED728D5A,23,5,2023-12-23,New,31.93
1724,ASSET_87947EFA,34,10,2022-11-26,Midlife,81.39
1725,ASSET_34D43A4C,35,1,2024-02-16,End-of-life,36.68
1726,ASSET_29109AFF,50,6,2024-12-03,New,40.25
1727,ASSET_82360C53,37,6,2023-07-16,New,87.45
1728,ASSET_235FFD29,26,7,2025-02-04,Midlife,36.01
1729,ASSET_2444E0B8,30,9,2023-12-10,Midlife,79.7
1730,ASSET_66172AE7,28,7,2022-06-04,New,32.01
1731,ASSET_B80A830C,50,5,2024-09-29,New,68.87
1732,ASSET_9039E420,27,3,2023-07-28,Midlife,75.11
1733,ASSET_4253780D,12,3,2023-04-26,Midlife,87.31
1734,ASSET_7D553317,17,2,2022-04-18,New,52.93
1735,ASSET_D464A19E,31,4,2021-07-05,End-of-life,53.64
1736,ASSET_E1F1F13F,28,8,2022-08-05,Midlife,64.37
1737,ASSET_76639D1A,50,7,2024-08-17,New,60.19
1738,ASSET_D1C052BF,16,9,2020-10-27,New,80.57
1739,ASSET_A9E3B0F9,31,4,2022-01-17,New,65.24
1740,ASSET_96C99D62,2,9,2021-01-07,End-of-life,68.57
1741,ASSET_3F92079A,15,1,2024-02-29,End-of-life,83.07
1742,ASSET_BC886574,38,6,2023-12-13,New,84.55
1743,ASSET_C4BD1340,18,7,2024-06-26,Midlife,89.07
1744,ASSET_19B030FF,37,8,2020-12-27,Midlife,83.58
1745,ASSET_48AEF606,23,10,2024-02-03,Midlife,32.48
1746,ASSET_0D39FF23,16,4,2023-03-26,New,33.36
1747,ASSET_493B0B4A,21,5,2021-02-06,Midlife,72.25
1748,ASSET_3582A676,41,10,2025-06-25,New,75.08
1749,ASSET_594AB996,1,2,2025-06-18,Midlife,74.95
1750,ASSET_9176C6F8,5,3,2022-05-05,New,48.21
1751,ASSET_9A9FD793,23,2,2025-03-21,New,50.78
1752,ASSET_F0EC2CA5,3,7,2022-09-19,End-of-life,50.54
1753,ASSET_0F6B5BF7,20,5,2024-10-24,End-of-life,41.74
1754,ASSET_4F30EF43,9,1,2022-04-03,End-of-life,90.93
1755,ASSET_06E31A96,42,4,2021-04-23,Midlife,67.74
1756,ASSET_B97DC3F3,45,1,2021-07-03,End-of-life,49.79
1757,ASSET_0124D77F,25,9,2024-02-01,End-of-life,67.25
1758,ASSET_B9CB9B12,40,7,2024-02-10,End-of-life,61.03
1759,ASSET_BB0FCE8B,49,2,2024-01-21,End-of-life,49.86
1760,ASSET_0963C173,23,6,2021-11-11,New,43.93
1761,ASSET_C4F326C1,15,7,2024-04-30,End-of-life,54.13
1762,ASSET_160B2F1E,35,10,2025-08-01,New,48.24
1763,ASSET_6CD41FD5,41,7,2024-12-04,End-of-life,37.77
1764,ASSET_B5D70D82,21,6,2020-08-26,New,47.54
1765,ASSET_CC125C63,23,1,2022-11-27,End-of-life,92.11
1766,ASSET_076C1609,37,5,2023-08-27,New,94.12
1767,ASSET_46EA7EBD,35,8,2026-01-01,Midlife,58.65
1768,ASSET_4B9BC3FE,7,3,2022-12-25,End-of-life,39.57
1769,ASSET_59043802,28,2,2022-10-05,End-of-life,78.62
1770,ASSET_E953C936,32,7,2023-11-08,Midlife,58.29
1771,ASSET_225BF24D,14,6,2020-10-12,End-of-life,56.62
1772,ASSET_B1F62214,43,8,2024-02-07,New,84.19
1773,ASSET_1F6774BE,50,1,2023-04-05,Midlife,54.93
1774,ASSET_5C4F61EA,40,10,2024-01-03,End-of-life,94.05
1775,ASSET_FACA1BBE,22,7,2022-01-27,Midlife,44.76
1776,ASSET_1123F920,3,4,2025-12-22,Midlife,63.79
1777,ASSET_E9162DF4,21,7,2021-05-02,Midlife,59.53
1778,ASSET_DC703BB5,28,6,2024-01-30,New,83.47
1779,ASSET_E248AD4D,34,8,2024-05-04,Midlife,43.05
1780,ASSET_565E1439,1,3,2023-09-29,New,61.19
1781,ASSET_35FD2B03,5,6,2025-03-15,Midlife,33.34
1782,ASSET_4B49D831,15,4,2025-09-11,Midlife,49.75
1783,ASSET_CA2B2369,5,2,2025-03-30,End-of-life,41.82
1784,ASSET_6F784C02,41,7,2024-03-27,Midlife,79.54
1785,ASSET_013E6062,12,8,2024-06-29,Midlife,49.2
1786,ASSET_5FB6AC29,21,9,2022-03-24,New,74.65
1787,ASSET_7308DD5C,2,7,2025-03-15,New,77.19
1788,ASSET_FAE106F4,46,2,2021-02-04,End-of-life,39.33
1789,ASSET_DE75197E,46,1,2022-02-17,Midlife,58.85
1790,ASSET_3686BEE6,19,7,2023-05-14,Midlife,94.86
1791,ASSET_AA7D9806,42,2,2022-12-28,New,94.79
1792,ASSET_871D6DB4,30,4,2021-08-23,End-of-life,58.49
1793,ASSET_D6D025F8,46,2,2023-09-29,Midlife,37.4
1794,ASSET_B8A4045C,50,7,2024-02-02,End-of-life,67.31
1795,ASSET_53B36A10,47,8,2025-04-29,Midlife,64.77
1796,ASSET_FE339271,31,4,2023-12-17,Midlife,44.12
1797,ASSET_53E50093,32,1,2021-11-14,End-of-life,59.18
1798,ASSET_3AB2E22C,12,5,2025-01-28,End-of-life,87.79
1799,ASSET_3137988B,3,10,2020-09-21,New,48.78
1800,ASSET_344EF2AD,30,8,2023-12-22,Midlife,57.2
1801,ASSET_6BEF70C2,47,6,2025-12-14,End-of-life,45.22
1802,ASSET_6CD8C39E,39,1,2023-11-01,New,88.46
1803,ASSET_8EFE886C,11,5,2020-11-28,Midlife,53.12
1804,ASSET_8E130C13,40,7,2020-11-02,Midlife,33.65
1805,ASSET_9F18A0B0,12,8,2024-04-09,End-of-life,44.69
1806,ASSET_D82C5AA0,35,6,2023-08-18,New,57.6
1807,ASSET_9086A551,35,5,2023-08-30,New,56.58
1808,ASSET_DE7E24D3,34,1,2025-11-21,End-of-life,82.06
1809,ASSET_9CAE4336,13,3,2024-12-05,End-of-life,52.69
1810,ASSET_C62AE72F,27,10,2021-08-21,New,34.02
1811,ASSET_71013A39,32,9,2021-10-23,Midlife,37.81
1812,ASSET_60967CAC,10,1,2020-08-25,End-of-life,88.39
1813,ASSET_71E5EF78,35,1,2022-02-02,Midlife,71.82
1814,ASSET_FF1B0484,38,1,2025-06-14,New,45.62
1815,ASSET_53B22A08,27,4,2022-11-06,Midlife,90.08
1816,ASSET_B6D9079B,37,6,2025-02-13,New,30.11
1817,ASSET_F9AA620F,26,10,2025-03-01,End-of-life,47.6
1818,ASSET_238137A1,15,6,2021-07-19,Midlife,67.73
1819,ASSET_570F032D,16,10,2020-11-21,End-of-life,92.81
1820,ASSET_CFA2D03D,18,8,2023-05-21,New,46.69
1821,ASSET_122284B8,10,8,2025-08-17,New,83.03
1822,ASSET_106DFE40,36,1,2025-01-17,New,82.75
1823,ASSET_16304FF9,45,1,2023-01-17,End-of-life,35.04
1824,ASSET_42FB555C,15,4,2023-06-17,End-of-life,70.48
1825,ASSET_C8A7F821,28,7,2020-08-06,New,69.09
1826,ASSET_7EC15DAA,4,4,2025-01-05,New,62.81
1827,ASSET_92FD3736,16,9,2025-11-28,New,76.56
1828,ASSET_B92A60BF,36,7,2022-02-25,New,50.18
1829,ASSET_0013CE29,48,8,2022-03-14,Midlife,73.65
1830,ASSET_45BF4006,28,1,2021-05-29,New,88.79
1831,ASSET_BAB9332A,34,6,2021-07-14,Midlife,81.0
1832,ASSET_C25D596B,26,5,2022-06-29,Midlife,64.17
1833,ASSET_7AA57254,34,6,2024-01-15,Midlife,64.6
1834,ASSET_1F02B408,3,1,2022-09-18,End-of-life,90.9
1835,ASSET_1A9A3D6F,12,2,2021-12-30,New,71.72
1836,ASSET_D9F7B188,20,9,2023-03-26,New,67.75
1837,ASSET_15DE62DC,9,10,2024-08-26,New,45.16
1838,ASSET_3E3BD26D,41,1,2024-03-18,End-of-life,30.83
1839,ASSET_23B63D16,21,5,2021-07-30,End-of-life,33.48
1840,ASSET_2B656303,24,3,2022-07-18,Midlife,70.05
1841,ASSET_45F92939,46,4,2023-04-03,Midlife,72.31
1842,ASSET_363A7069,12,2,2024-09-11,New,81.72
1843,ASSET_9A001B40,20,2,2024-09-03,End-of-life,65.72
1844,ASSET_6F96DA6C,13,6,2021-06-11,New,65.31
1845,ASSET_E2D3642D,46,2,2022-04-15,End-of-life,53.08
1846,ASSET_0CEA81C8,41,2,2022-06-28,Midlife,63.55
1847,ASSET_97EBA708,15,4,2024-02-10,New,54.65
1848,ASSET_195009AD,35,3,2023-08-07,New,49.16
1849,ASSET_FFFBD45A,44,2,2022-07-03,End-of-life,94.39
1850,ASSET_9C9444EA,17,2,2021-04-15,End-of-life,37.34
1851,ASSET_AB84F97A,5,7,2020-08-08,End-of-life,61.92
1852,ASSET_F020967F,43,2,2024-06-01,End-of-life,83.88
1853,ASSET_D3926473,41,10,2024-08-07,End-of-life,53.93
1854,ASSET_24779013,31,10,2023-01-30,Midlife,36.04
1855,ASSET_7FCD56D6,47,3,2020-08-08,Midlife,37.85
1856,ASSET_8CE178FF,32,6,2024-01-27,New,89.98
1857,ASSET_90A2C371,3,10,2025-03-28,End-of-life,72.79
1858,ASSET_A6CA5AF1,36,6,2020-11-06,End-of-life,92.07
1859,ASSET_03B69F33,27,6,2025-12-06,End-of-life,94.48
1860,ASSET_C36C068F,7,4,2022-07-18,End-of-life,77.77
1861,ASSET_4BF69A45,12,3,2021-02-06,End-of-life,92.53
1862,ASSET_313E79EC,11,8,2023-12-12,Midlife,50.33
1863,ASSET_7CF42580,12,1,2021-01-15,End-of-life,31.46
1864,ASSET_612D5AE1,39,10,2023-02-05,New,92.83
1865,ASSET_645C4FD0,10,7,2022-12-18,Midlife,89.2
1866,ASSET_E97E9057,26,7,2025-09-20,New,53.06
1867,ASSET_B87B7235,41,5,2023-03-22,New,54.44
1868,ASSET_39469920,25,5,2022-04-09,End-of-life,66.94
1869,ASSET_64ED7B5F,27,1,2021-11-06,Midlife,52.82
1870,ASSET_7B9F9590,48,2,2025-05-03,New,43.14
1871,ASSET_379ED85C,6,8,2024-01-06,Midlife,60.73
1872,ASSET_A7817D76,30,7,2022-11-26,Midlife,40.51
1873,ASSET_F65A9208,22,7,2024-01-06,End-of-life,76.91
1874,ASSET_2387EADA,30,2,2021-07-05,End-of-life,64.19
1875,ASSET_0A0042E3,35,3,2021-12-15,End-of-life,41.78
1876,ASSET_641AE18F,34,8,2024-05-27,End-of-life,49.29
1877,ASSET_14C4E1D6,3,9,2023-01-20,End-of-life,60.59
1878,ASSET_5C678481,30,8,2023-08-06,New,85.04
1879,ASSET_EA98BD0A,38,8,2020-09-10,End-of-life,78.41
1880,ASSET_A5A66198,1,10,2026-01-18,End-of-life,86.78
1881,ASSET_722FC078,13,7,2022-05-23,End-of-life,64.98
1882,ASSET_F65CEEF2,35,1,2022-07-23,New,88.23
1883,ASSET_37CC8E95,12,3,2021-07-02,End-of-life,74.21
1884,ASSET_FDFCE0D3,31,4,2022-10-24,End-of-life,87.24
1885,ASSET_BD80C521,36,2,2023-04-30,Midlife,43.36
1886,ASSET_2F4AE538,27,8,2022-01-26,Midlife,33.86
1887,ASSET_07D8154B,50,7,2026-01-07,New,61.82
1888,ASSET_D6C77EA2,49,7,2022-05-10,Midlife,69.69
1889,ASSET_1F3A518E,42,9,2024-07-22,New,76.98
1890,ASSET_8762A6A1,32,3,2023-02-15,New,38.68
1891,ASSET_5400BF84,11,10,2023-03-06,End-of-life,62.25
1892,ASSET_00C42C55,25,6,2023-07-31,End-of-life,39.19
1893,ASSET_0E859AF8,50,7,2022-11-24,Midlife,94.34
1894,ASSET_231AB799,33,3,2024-03-29,Midlife,65.88
1895,ASSET_F06A49A9,14,9,2024-04-08,New,67.05
1896,ASSET_B6E3D20F,49,6,2022-07-20,New,91.86
1897,ASSET_BDB06714,4,3,2020-12-29,New,56.72
1898,ASSET_24947A4F,18,4,2021-11-21,New,41.21
1899,ASSET_3E92FFEF,10,9,2021-08-25,End-of-life,48.15
1900,ASSET_34ED00D9,12,6,2023-03-06,End-of-life,53.19
1901,ASSET_A12EF535,12,4,2026-01-12,End-of-life,41.45
1902,ASSET_93A306CB,41,2,2022-02-21,New,63.76
1903,ASSET_1BB1EB38,38,4,2023-04-11,End-of-life,51.94
1904,ASSET_230AAB5D,12,6,2020-09-03,New,67.37
1905,ASSET_1C941357,24,4,2025-03-01,End-of-life,62.94
1906,ASSET_F94B4C40,23,2,2021-03-14,New,57.56
1907,ASSET_9D1115A1,32,4,2022-01-26,End-of-life,64.96
1908,ASSET_579E1E4A,48,3,2022-07-29,New,70.01
1909,ASSET_9A42C5E3,46,7,2023-10-19,End-of-life,63.13
1910,ASSET_FCBD27DE,4,3,2024-03-18,Midlife,39.29
1911,ASSET_B749D94F,15,3,2021-03-23,End-of-life,58.03
1912,ASSET_4AC68921,17,3,2024-07-09,End-of-life,71.72
1913,ASSET_1763309D,50,10,2024-05-29,End-of-life,60.53
1914,ASSET_0F40F64B,15,10,2024-04-22,Midlife,31.68
1915,ASSET_190A7A5B,20,8,2021-07-13,New,38.98
1916,ASSET_0C6D893C,3,6,2022-05-26,New,51.99
1917,ASSET_BC092260,7,7,2022-08-04,Midlife,36.97
1918,ASSET_C8068F17,48,2,2025-07-27,End-of-life,31.69
1919,ASSET_EA816794,4,9,2022-08-05,New,54.2
1920,ASSET_911BC2A4,44,2,2020-12-15,End-of-life,86.52
1921,ASSET_F75E6D35,50,6,2023-01-11,Midlife,47.07
1922,ASSET_B46B9BCD,6,2,2020-09-24,End-of-life,51.61
1923,ASSET_0ADD04EB,4,6,2024-09-30,End-of-life,52.21
1924,ASSET_18080DD3,41,3,2024-11-24,Midlife,73.01
1925,ASSET_CADEA80A,6,1,2025-06-24,Midlife,76.7
1926,ASSET_B45FB6D9,38,7,2020-11-12,Midlife,51.82
1927,ASSET_A849896D,13,6,2023-07-25,Midlife,34.3
1928,ASSET_EAF78BDE,34,10,2023-04-21,End-of-life,38.0
1929,ASSET_21859546,10,10,2022-04-16,Midlife,93.83
1930,ASSET_D35F6138,20,7,2021-04-03,End-of-life,91.23
1931,ASSET_CA80BB24,29,9,2024-01-20,End-of-life,52.95
1932,ASSET_9180FA92,29,3,2024-02-21,New,58.89
1933,ASSET_D7E6CFDD,5,3,2025-02-02,New,73.89
1934,ASSET_4A31F9F8,46,5,2025-10-02,End-of-life,46.9
1935,ASSET_F84128D6,28,9,2023-01-31,New,78.44
1936,ASSET_E84F2901,48,7,2021-07-15,End-of-life,63.39
1937,ASSET_FAC31B93,1,4,2023-10-07,New,59.24
1938,ASSET_E860454F,10,7,2024-06-05,New,67.18
1939,ASSET_58B61974,24,1,2022-05-16,End-of-life,61.49
1940,ASSET_3F617147,14,2,2022-08-26,New,93.29
1941,ASSET_AB66A44E,15,2,2024-10-17,New,79.08
1942,ASSET_23B4A84C,3,7,2020-12-31,Midlife,43.63
1943,ASSET_CD619DBA,25,2,2024-07-22,Midlife,31.45
1944,ASSET_F538A974,16,8,2025-11-06,New,43.38
1945,ASSET_46FA86C1,27,8,2023-08-24,End-of-life,45.13
1946,ASSET_08F25CAA,18,6,2024-06-05,End-of-life,38.48
1947,ASSET_704A9E7A,6,8,2024-04-26,Midlife,69.63
1948,ASSET_68E10CB8,47,1,2022-08-28,End-of-life,65.11
1949,ASSET_7DC7A145,19,7,2023-08-08,Midlife,85.99
1950,ASSET_5B87CCEA,39,2,2021-03-11,Midlife,66.44
1951,ASSET_2C34C5B2,22,6,2025-06-22,End-of-life,60.91
1952,ASSET_926FD0A1,35,6,2023-11-22,Midlife,59.82
1953,ASSET_30466239,30,7,2023-09-13,New,92.78
1954,ASSET_E9EBC0E1,38,7,2025-04-28,End-of-life,43.41
1955,ASSET_4D8622C5,24,6,2021-06-22,End-of-life,39.24
1956,ASSET_B5EB293C,45,5,2020-09-27,New,93.03
1957,ASSET_368F610E,6,1,2024-05-11,New,76.09
1958,ASSET_E2C92ADA,38,4,2022-07-09,New,41.13
1959,ASSET_7794033A,42,2,2025-03-22,End-of-life,66.85
1960,ASSET_94C0B7C3,16,7,2024-08-30,Midlife,82.47
1961,ASSET_978E0A26,36,10,2022-06-22,End-of-life,72.37
1962,ASSET_B1BC15B5,14,6,2025-09-20,Midlife,81.6
1963,ASSET_79C177E7,16,4,2020-09-14,Midlife,46.35
1964,ASSET_7A0CFAAC,1,5,2021-06-06,New,49.62
1965,ASSET_8EFE8FD9,49,7,2020-09-29,Midlife,68.79
1966,ASSET_E3D65FD6,6,9,2024-07-05,End-of-life,94.29
1967,ASSET_A678CAB9,39,3,2021-05-23,New,35.62
1968,ASSET_0E4F074D,39,4,2023-06-13,End-of-life,74.83
1969,ASSET_81E22B04,4,5,2023-02-07,Midlife,80.96
1970,ASSET_3CC6BEDE,29,8,2023-02-09,New,65.21
1971,ASSET_BBEC7338,32,6,2025-11-26,Midlife,87.5
1972,ASSET_B5E20748,6,6,2022-03-16,End-of-life,49.58
1973,ASSET_9DE49BF4,24,3,2020-08-11,Midlife,41.59
1974,ASSET_DDA82C51,3,9,2025-08-16,End-of-life,38.39
1975,ASSET_351EA3C3,43,1,2021-02-10,End-of-life,67.59
1976,ASSET_23F31BB3,40,9,2023-02-14,End-of-life,45.22
1977,ASSET_AB00AA74,25,5,2024-09-24,Midlife,86.43
1978,ASSET_1CFE3852,42,5,2022-07-13,Midlife,70.74
1979,ASSET_FC8C0FC6,19,2,2026-01-05,New,67.86
1980,ASSET_9DEFC519,40,3,2025-05-25,New,89.34
1981,ASSET_C2AAA7E7,29,2,2020-08-17,End-of-life,89.58
1982,ASSET_28CFEAAE,31,1,2023-07-08,Midlife,81.01
1983,ASSET_CA412AF2,2,8,2022-02-15,Midlife,50.7
1984,ASSET_281DB8D3,8,10,2021-04-13,Midlife,59.71
1985,ASSET_4B1BD583,7,4,2023-01-13,End-of-life,36.49
1986,ASSET_B37E85AD,10,4,2025-09-19,Midlife,31.96
1987,ASSET_5AF90A60,13,5,2020-09-23,Midlife,68.66
1988,ASSET_DC3C579D,38,6,2022-01-24,New,42.27
1989,ASSET_EF7CF185,26,3,2022-10-18,Midlife,85.81
1990,ASSET_90F879E3,35,10,2023-02-14,New,94.6
1991,ASSET_2A6649C9,13,1,2022-09-14,End-of-life,64.62
1992,ASSET_C090A9AF,14,1,2021-05-14,New,54.76
1993,ASSET_5A5CE559,4,9,2024-03-20,New,49.57
1994,ASSET_3641F8A9,39,6,2023-09-19,End-of-life,87.32
1995,ASSET_BD0B57C9,49,9,2022-04-18,New,53.48
1996,ASSET_0CBE4C3A,5,8,2023-05-23,Midlife,61.36
1997,ASSET_2DC75A68,31,7,2021-06-23,New,68.46
1998,ASSET_0D3B94AD,40,5,2021-10-25,End-of-life,49.04
1999,ASSET_C2BB102B,20,1,2021-05-13,Midlife,90.28
2000,ASSET_4180A1A5,47,8,2023-02-04,New,69.83
2001,ASSET_BC307D32,30,7,2024-02-21,End-of-life,53.88
2002,ASSET_81090ACA,13,9,2020-11-08,End-of-life,32.96
2003,ASSET_2EC8E451,42,1,2025-03-28,New,42.64
2004,ASSET_D23DD6F6,42,7,2025-03-24,Midlife,80.43
2005,ASSET_622A43BA,17,7,2022-05-31,Midlife,70.02
2006,ASSET_F56A7217,12,5,2021-11-13,Midlife,57.43
2007,ASSET_2023BD6C,37,9,2023-07-15,New,48.63
2008,ASSET_688506F2,20,7,2024-02-19,End-of-life,76.48
2009,ASSET_02C3AD85,43,2,2021-12-03,New,63.96
2010,ASSET_ED1F750F,11,1,2024-11-14,New,75.59
2011,ASSET_D5D3D7F4,17,2,2025-02-10,End-of-life,56.3
2012,ASSET_5593E0D6,49,4,2021-09-17,Midlife,39.75
2013,ASSET_F76F2DDC,11,10,2024-06-11,New,63.64
2014,ASSET_02084B16,10,2,2022-06-26,End-of-life,57.29
2015,ASSET_A8E60019,3,5,2022-04-28,Midlife,80.73
2016,ASSET_866B2C2A,6,4,2021-09-02,New,82.24
2017,ASSET_90AE683D,47,2,2024-07-21,Midlife,70.01
2018,ASSET_32CEC3F3,16,7,2023-04-05,End-of-life,79.78
2019,ASSET_51C4A62A,44,9,2021-06-28,End-of-life,79.64
2020,ASSET_01F5F937,21,2,2025-11-22,New,78.03
2021,ASSET_C49A7D83,2,3,2025-06-14,End-of-life,60.91
2022,ASSET_1B819B31,10,2,2024-11-27,End-of-life,37.04
2023,ASSET_9329B0CB,32,7,2025-08-12,New,44.73
2024,ASSET_B90DF3D0,49,4,2025-09-02,New,45.26
2025,ASSET_6C6E15B1,34,7,2021-08-30,New,72.07
2026,ASSET_B535F932,4,7,2021-04-14,End-of-life,71.32
2027,ASSET_CF33C0BB,39,9,2022-02-16,End-of-life,46.62
2028,ASSET_0EC49CEC,1,2,2023-11-24,End-of-life,41.24
2029,ASSET_11EF7FD3,17,6,2025-03-22,Midlife,33.89
2030,ASSET_48E7819C,14,1,2024-09-26,New,44.57
2031,ASSET_9926EAEE,36,1,2022-12-27,End-of-life,62.67
2032,ASSET_8A45B284,27,10,2024-05-03,End-of-life,55.81
2033,ASSET_9EB56FB7,11,9,2023-08-13,New,58.27
2034,ASSET_193A5436,44,10,2023-07-14,Midlife,73.14
2035,ASSET_2F769EBC,3,7,2025-05-16,New,65.76
2036,ASSET_559579FA,6,7,2022-02-19,New,46.2
2037,ASSET_391B3964,47,9,2023-02-21,New,52.9
2038,ASSET_E579FD17,9,3,2025-07-22,New,83.49
2039,ASSET_8205D98A,23,7,2021-09-15,New,92.83
2040,ASSET_C80963F7,34,8,2023-10-28,End-of-life,50.54
2041,ASSET_5D4F5254,25,1,2024-02-17,New,48.59
2042,ASSET_91C8DD1E,15,3,2022-01-06,New,72.09
2043,ASSET_1B734E23,1,5,2022-12-06,New,76.57
2044,ASSET_91B3D6CD,43,10,2022-12-28,Midlife,84.75
2045,ASSET_2678F238,5,7,2021-12-07,Midlife,56.83
